"<ID|readonly|noverify>";"<English>";;
#had to change the format of the file to include a bunch of hashtags where spaces normally are so that using Edit CSV doesn't fuck up the file.
#file formats are gonna be a little jank until i get into each one to fix them up. sorry, addy. -maple (11/13/2025)
#RANK 1
"gladiator_mk1_china_shop";"☀Gladiator Mk.I";;
"gladiator_mk1_china_0";"Gloster Aircraft Company | ☀Gladiator Mk. I ""Gé Jī""";;
"gladiator_mk1_china_1";"☀Gladiator Mk.I";;
"gladiator_mk1_china_2";"☀Gladiator Mk.I";;
#
"ki-27_otsu_china_shop";"☀Ki 27 Yi";;
"ki-27_otsu_china_0";"Nakajima Aircraft | ☀Ki 27 Yi | Type 97 Fighter Yi";;
"ki-27_otsu_china_1";"☀Ki 27 Yi";;
"ki-27_otsu_china_2";"☀Ki 27 Yi";;
#
"ki_43_3_ko_shop";"☀Ki 43-III Jia";;
"ki_43_3_ko_0";"Nakajima Aircraft Company / Tachikawa Aircraft Company | ☀Ki 43-III | Type 1 Fighter Model 3 Jia";;
"ki_43_3_ko_1";"☀Ki 43-III Jia";;
"ki_43_3_ko_2";"☀Ki 43-III Jia";;
#
"cw_21_shop";"☀C.W.21";;
"cw_21_0";"Curtiss-Wright Corporation | ☀C.W.21";;
"cw_21_1";"☀C.W.21";;
"cw_21_2";"☀C.W.21";;
#
"i-15bis_china_shop";"☀E-15bis Qishik";;
"i-15bis_china_0";"TsKB-39 ""Polikarpov"" | E-15bis Qishik | ☀I-15bis";;
"i-15bis_china_1";"☀E-15bis Qishik";;
"i-15bis_china_2";"☀E-15bis";;
#
"i-16_type5_1935_china_shop";"☀E-16-5 Ishak";;
"i-16_type5_1935_china_0";"TsKB-39 ""Polikarpov"" | ☀E-16-5 | I-16 Type 5 Ishak";;
"i-16_type5_1935_china_1";"☀E-16-5 Ishak";;
"i-16_type5_1935_china_2";"☀E-16-5";;
#
"i-16_type10_china_shop";"☀E-16-10 Ishak";;
"i-16_type10_china_0";"TsKB-39 ""Polikarpov"" | ☀E-16-10 | I-16 Type 10  Ishak";;
"i-16_type10_china_1";"☀E-16-10 Ishak";;
"i-16_type10_china_2";"☀E-16-10";;
#
