"<ID|readonly|noverify>";"<English>";;
#Unit Measurements
"mass/kg";"%dkg";;
"mass/lbs";"%dlbs";;
"caliber/mm";"%dmm";;
"caliber/mm_decimals";"%smm";;
#
#Ammo Belts
"universal/name";"%smm Omni-Purpose Belts";;
"universal/name/short";"Universal";;
#
"ground_targets/name";"%smm Armor-Piercing Belts";;
"ground_targets/name/short";"Ground Targets";;
#
"all_tracers/name";"%smm Tracer Belts";;
"all_tracers/name/short";"Tracers";;
#
"stealth/name";"%smm Stealth Belts";;
"stealth/name/short";"Stealth";;
#
"tracers/name";"%smm Tracer Belts";;
"tracers/name/short";"Tracers";;
#
"tracer/name";"%smm Tracer Belts";;
"tracer/name/short";"Tracers";;
#
"antitank/name";"%smm Armor-Piercing Belts";;
"antitank/name/short";"Armored Targets";;
#
"armor_targets/name";"%smm Armor-Piercing Belts";;
"armor_targets/name/short";"Armored Targets";;
#
"armor_target/name";"%smm Armor-Piercing Belts";;
"armor_target/name/short";"Armored Targets";;
#
"antibomber/name";"%smm Anti-Aircraft Belts";;
"antibomber/name/short";"Air Targets";;
#
"air_targets/name";"%smm Anti-Aircraft Belts";;
"air_targets/name/short";"Air Targets";;
#
"air_target/name";"%smm Anti-Aircraft Belts";;
"air_target/name/short";"Air Targets";;
#
"fighter/name";"%smm Anti-Aircraft Belts";;
"fighter/name/short";"Air Targets";;
#
"night/name";"%smm Night Fighter Belts";;
"night/name/short";"Night";;
#
"apit/name";"%smm Armor-Piercing Belts";;
"apit/name/short";"API-T";;
#
"apt/name";"%smm Armor-Piercing Belts";;
"apt/name/short";"AP-T";;
#
"api_apt/name";"%smm Armor-Piercing Belts";;
"api_apt/name/short";"AP-T/API";;
#
"heit/name";"%smm Anti-Aircraft Belts";;
"heit/name/short";"HEFI-T/IAI";;
#
"mix/name";"%smm Omni-Purpose Belts";;
"mix/name/short";"Universal";;
#
"turret_ap/name";"%smm Armor-Piercing Belts";;
"turret_ap/name/short";"Armored Targets";;
#
"turret_apit/name";"%smm Omni-Purpose Belts";;
"turret_apit/name/short";"Universal";;
#
"turret_api/name";"%smm Omni-Purpose Belts";;
"turret_api/name/short";"Universal";;
#
"turret_ap_he/name";"%smm Omni-Purpose Belts";;
"turret_ap_he/name/short";"Universal";;
#
"turret_het/name";"%smm Anti-Aircraft Belts";;
"turret_het/name/short";"Air Targets";;
#
#Machine Gun Belts
"caliber_5.56/desc";"5.56mm ammo belts filled with %s bullets.";;
#
"caliber_5.8/desc";"5.8mm ammo belts filled with %s bullets.";;
#
"caliber_6.5/desc";"6.5mm ammo belts filled with %s bullets.";;
#
"caliber_7.5/desc";"7.5mm ammo belts filled with %s bullets.";;
#
"caliber_7.62/desc";"7.62mm ammo belts filled with %s bullets.";;
#
"caliber_7.7/desc";"7.7mm ammo belts filled with %s bullets.";;
#
"caliber_7.92/desc";"7.92mm ammo belts filled with %s bullets.";;
#
"caliber_8/desc";"8mm ammo belts filled with %s bullets.";;
#
"caliber_8.6/desc";"8.6mm ammo belts filled with %s bullets.";;
#
"caliber_12.7/desc";"12.7mm ammo belts filled with %s bullets.";;
#
"caliber_13/desc";"13mm ammo belts filled with %s bullets.";;
#
"caliber_13.2/desc";"13.2mm ammo belts filled with %s bullets.";;
#
"caliber_14.5/desc";"14.5mm ammo belts filled with %s bullets.";;
#
"caliber_15/desc";"15mm ammo belts filled with %s bullets.";;
#
#Autocannon Belts
"caliber_20/desc";"20mm ammo belts filled with %s shells.";;
#
"caliber_23/desc";"23mm ammo belts filled with %s shells.";;
#
"caliber_25/desc";"25mm ammo belts filled with %s shells.";;
#
"caliber_27/desc";"27mm ammo belts filled with %s shells.";;
#
"caliber_30/desc";"30mm ammo belts filled with %s shells.";;
#
"caliber_35/desc";"35mm ammo belts filled with %s shells.";;
#
"caliber_37/desc";"37mm ammo belts filled with %s shells.";;
#
"caliber_40/desc";"40mm ammo belts filled with %s shells.";;
#
"caliber_45/desc";"45mm ammo belts filled with %s shells.";;
#
"caliber_47/desc";"47mm ammo belts filled with %s shells.";;
#
"caliber_50/desc";"50mm ammo belts filled with %s shells.";;
#
"caliber_57/desc";"57mm ammo belts filled with %s shells.";;
#
